index,note,duration,tactus,joint
0, A#1,0.91,0,0
1, G2,1.74,1,0
2, G2,3.11,0,0
3, G2,3.78,1,0
4, G#2,4.41,0,0
5, A#2,5.06,0,0
6, A#2,5.85,1,0
7, D2,7.73,1,0
8, A#1,9.06,0,0
9, F2,9.79,1,0
10, F2,11.01,0,0
11, F2,11.63,1,0
12, G2,12.26,0,0
13, G#2,12.85,0,0
14, G2,13.55,1,0
15, G2,16.86,1,1
16, G2,17.5,0,0
17, G2,18.12,0,0
18, G2,18.75,1,0
19, G#2,19.37,0,0
20, A#2,20.04,0,0
21, A#2,20.71,1,0
22, C2,22.75,1,0
23, C2,24.19,0,0
24, F2,24.88,1,0
25, C2,25.51,0,0
26, D2,26.18,0,0
27, D#2,26.86,1,0
28, D#2,28.22,0,0
29, D2,28.97,1,0
30, A#2,32.27,0,1
31, A#2,32.9,1,0
32, F2,33.59,0,0
33, F2,34.25,0,0
34, G2,34.95,1,0
35, F2,35.62,0,0
36, G2,36.27,0,0
37, G#2,36.9,1,0
38, D3,38.81,1,0
39, C3,39.18,0,0
40, F2,40.26,0,0
41, A#2,40.93,1,0
42, F2,42.18,0,0
43, G2,42.83,1,0
44, F2,43.42,0,0
45, G2,44.03,0,0
46, G#2,44.66,1,0
47, G#2,47.55,0,1
48, G#2,48.2,1,0
49, G#2,49.5,0,0
50, C3,50.17,1,0
51, A#2,50.79,0,0
52, G#2,51.42,0,0
53, G2,52.08,1,0
54, A#2,53.37,0,0
55, G#2,53.68,0,0
56, G2,53.97,1,0
57, G2,55.41,0,0
58, G2,56.05,1,0
59, G2,57.37,0,0
60, A#2,58.02,1,0
61, G#2,58.57,0,0
62, G2,59.21,0,0
63, F2,59.93,1,0
64, A#1,62.96,0,1
65, G2,63.69,1,0
66, G2,64.92,0,0
67, G2,65.56,1,0
68, G#2,66.16,0,0
69, A#2,66.81,0,0
70, A#2,67.45,1,0
71, D2,69.31,1,0
72, E2,70.7,0,0
73, F2,71.38,1,0
74, F2,72.64,0,0
75, G#2,73.32,1,0
76, G2,74.54,0,0
77, D#2,75.27,1,0
78, A#1,78.62,0,1
79, G2,79.31,1,0
80, G2,80.57,0,0
81, G2,81.17,1,0
82, G#2,81.8,0,0
83, A#2,82.37,0,0
84, A#2,83.02,1,0
85, D2,84.99,1,0
86, E2,86.37,0,0
87, F2,87.08,1,0
88, F2,88.36,0,0
89, G#2,89.06,1,0
90, G2,90.36,0,0
91, D#2,91.12,1,0
